YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REGION,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,BRANCH
2025,4,10,Z TPS,Z Application Development,Z Application Development Tools,Americas,US National Market,US National Plan,US Northeast Region,129817.11,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,762333.35,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,FinOps,Americas,US Industry Market,US Industry Plan,US Industry Region,4610644.68,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,3103242.59,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,IT Financial Management,EMEA,France Market,France Plan,France Region,832267.92,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Industry Market,US Industry Plan,US Industry Region,9022571.62,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,ASEAN Market,Asean Plan,ASEAN Region,957837.53,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,Canadian Market,Canada Plan,Canada Region,1441298.59,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,DACH Market,DACH Plan,DACH Region,800889.88,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,France Market,France Plan,France Region,3554166.3,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,947728.77,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,1149690.55,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,1199173.81,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",1947799.3,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,SPGI Market,SPGI Top,SPGI Region,1003613.21,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,3383496.43,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Top Market,U.S. Other Plan,US Top Region,1700113.57,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,2599533.9,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,UKI Market,UK/Ireland Plan,UKI Region,2618585.59,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US National Market,US National Plan,US Northeast Region,17307387.88,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,410065.06,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,Americas,Canadian Market,Canada Plan,Canada Region,1843246.92,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,323047.26,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,44217.28,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,135991.44,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,222307.73,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,259252.13,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",2616702.55,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,SPGI Market,SPGI Top,SPGI Region,210406.31,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,SPGI Market,SPGI Top,SPGI Region,215377.9,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,Americas,Canadian Market,Canada Plan,Canada Region,160764.65,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,EMEA,DACH Market,DACH Plan,DACH Region,232394.15,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,8941.97,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,Japan,Japan Market,Japan Plan,Japan Region,86944.26,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,Japan,Japan Market,Japan Plan,Japan Region,92272.48,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,41621.29,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,EMEA,SPGI Market,SPGI Top,SPGI Region,753990.57,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,37667.98,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,709239.77,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,Americas,US Top Market,U.S. Other Plan,US Top Region,1021751.1,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,18754.44,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,Americas,US Industry Market,US Industry Plan,US Industry Region,1969616.96,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,Americas,US National Market,US National Plan,US Northeast Region,6782182.33,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,APAC,ASEAN Market,Asean Plan,ASEAN Region,9920.4,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,243710.57,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,26356.67,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,46922.06,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,18158.23,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,Italy Market,Italy Plan,Italy Region,384419.23,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Korea Market,Korea Plan,Korea Region,78790.79,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,1565236.0,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,695793.64,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",951014.41,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,SPGI Market,SPGI Top,SPGI Region,260746.74,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,50203.76,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,2790128.3,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,302966.13,0.0,0.0,
2025,2,4,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,767278.36,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,858907.17,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,Canadian Market,Canada Plan,Canada Region,1027765.2,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,France Market,France Plan,France Region,9720327.17,0.0,0.0,
2025,2,4,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,Italy Market,Italy Plan,Italy Region,802138.62,0.0,0.0,
2025,2,4,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,4187161.07,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",3402178.13,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,SPGI Market,SPGI Top,SPGI Region,2347339.62,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,SPGI Market,SPGI Top,SPGI Region,2554107.43,0.0,0.0,
2025,3,7,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Federal Market,U.S. Federal Plan,US Federal Region,25511.88,0.0,0.0,
2025,3,7,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1281397.9,0.0,0.0,
2025,2,4,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,108417.68,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Industry Market,US Industry Plan,US Industry Region,2846885.63,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Industry Market,US Industry Plan,US Industry Region,3011715.8,0.0,0.0,
2025,2,4,Automation Platform,Security Threat Management,Security Threat Mgmt,APAC,ASEAN Market,Asean Plan,ASEAN Region,108831.27,0.0,0.0,
