YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,REGION,BRANCH
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Partner Service Market,US Build/Service Partnerss Plan,54403.14,0.0,0.0,US Partner Service Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Industry Market,US Industry Plan,8616386.92,0.0,0.0,US Industry Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US National Market,US National Plan,19970534.41,0.0,0.0,US Northeast Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,13597.93,0.0,0.0,APAC Top Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,ASEAN Market,Asean Plan,-1193838.98,0.0,0.0,ASEAN Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Canadian Market,Canada Plan,-4198251.88,0.0,0.0,Canada Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,EMEA Top Countries,EMEA Top Countries Plan,-379.81,0.0,0.0,EMEA Top Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,EMEA Top Countries,EMEA Top Countries Plan,320.53,0.0,0.0,EMEA Top Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,India/South Asia Market,India & South Asia Plan,-137460.25,0.0,0.0,India/South Asia Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,India/South Asia Market,India & South Asia Plan,-26773.76,0.0,0.0,India/South Asia Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Italy Market,Italy Plan,-684739.19,0.0,0.0,Italy Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Korea Market,Korea Plan,-7901.28,0.0,0.0,Korea Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Korea Market,Korea Plan,-111815.39,0.0,0.0,Korea Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,-1377238.95,0.0,0.0,Latin America Top Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,-1758477.84,0.0,0.0,Latin America Top Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,-2032242.42,0.0,0.0,Middle East/Africa Top Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,SPGI Market,SPGI Top,-626579.16,0.0,0.0,SPGI Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Federal Market,U.S. Federal Plan,-360570.45,0.0,0.0,US Federal Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Financial Service Market,U.S. Financial Plan,-2412736.65,0.0,0.0,US Financial Service Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Top Market,U.S. Other Plan,558426.29,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Partner Service Market,US Build/Service Partnerss Plan,133350.61,0.0,0.0,US Partner Service Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-140128.23,0.0,0.0,APAC Top Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,APAC,ASEAN Market,Asean Plan,1099139.65,0.0,0.0,ASEAN Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,2135044.38,0.0,0.0,Australia/New Zealand Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.01,0.0,0.0,EMEA Top Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,EMEA,France Market,France Plan,662626.17,0.0,0.0,France Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,APAC,India/South Asia Market,India & South Asia Plan,507006.99,0.0,0.0,India/South Asia Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,APAC,India/South Asia Market,India & South Asia Plan,291928.57,0.0,0.0,India/South Asia Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Italy Market,Italy Plan,358379.08,0.0,0.0,Italy Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Italy Market,Italy Plan,3172951.0,0.0,0.0,Italy Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Japan,Japan Market,Japan Plan,314621.33,0.0,0.0,Japan Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,APAC,Korea Market,Korea Plan,448319.31,0.0,0.0,Korea Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Top Market,U.S. Other Plan,-910624.01,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Top Market,U.S. Other Plan,160892.8,0.0,0.0,US Top Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,41951.78,0.0,0.0,US Partner Service Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Industry Market,US Industry Plan,2659000.91,0.0,0.0,US Industry Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,APAC,Greater China Group Market,Greater China Group Plan,518982.45,0.0,0.0,Greater China Group Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,Latin America Market,Latin America Market Plan,2607995.01,0.0,0.0,Latin America Top Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,Latin America Market,Latin America Market Plan,2789421.41,0.0,0.0,Latin America Top Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",1102716.51,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,SPGI Market,SPGI Top,575025.57,0.0,0.0,SPGI Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Financial Service Market,U.S. Financial Plan,4126796.23,0.0,0.0,US Financial Service Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,US Financial Service Market,U.S. Financial Plan,15219613.2,0.0,0.0,US Financial Service Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,US Top Market,U.S. Other Plan,-153.09,0.0,0.0,US Top Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,UKI Market,UK/Ireland Plan,3254965.7,0.0,0.0,UKI Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,DACH Market,DACH Plan,3080197.27,0.0,0.0,DACH Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,APAC,India/South Asia Market,India & South Asia Plan,423352.35,0.0,0.0,India/South Asia Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,Italy Market,Italy Plan,444100.17,0.0,0.0,Italy Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,Middle East/Africa Market,Middle East and Africa Plan,434386.9,0.0,0.0,Middle East/Africa Top Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,Middle East/Africa Market,Middle East and Africa Plan,954692.52,0.0,0.0,Middle East/Africa Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,US Financial Service Market,U.S. Financial Plan,6308550.92,0.0,0.0,US Financial Service Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US Financial Service Market,U.S. Financial Plan,6925310.48,0.0,0.0,US Financial Service Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Americas,US Financial Service Market,U.S. Financial Plan,15007610.32,0.0,0.0,US Financial Service Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,UKI Market,UK/Ireland Plan,608666.04,0.0,0.0,UKI Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,US Partner Service Market,US Build/Service Partnerss Plan,17469.75,0.0,0.0,US Partner Service Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Americas,US National Market,US National Plan,8549221.95,0.0,0.0,US Northeast Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-115533.34,0.0,0.0,APAC Top Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,APAC,ASEAN Market,Asean Plan,918744.43,0.0,0.0,ASEAN Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,DACH Market,DACH Plan,6827472.79,0.0,0.0,DACH Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Japan,Japan Market,Japan Plan,1570893.4,0.0,0.0,Japan Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,Korea Market,Korea Plan,33506.28,0.0,0.0,Korea Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,APAC,Korea Market,Korea Plan,403144.38,0.0,0.0,Korea Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,Latin America Market,Latin America Market Plan,1467383.17,0.0,0.0,Latin America Top Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,Latin America Market,Latin America Market Plan,3388526.75,0.0,0.0,Latin America Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,EMEA,Middle East/Africa Market,Middle East and Africa Plan,447873.79,0.0,0.0,Middle East/Africa Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",1160108.25,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,SPGI Market,SPGI Top,1912880.56,0.0,0.0,SPGI Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US Federal Market,U.S. Federal Plan,793011.02,0.0,0.0,US Federal Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,US Top Market,U.S. Other Plan,-438893.22,0.0,0.0,US Top Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US Public Market,U.S. Public Plan,1411491.76,0.0,0.0,US Public Top Account Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,US Industry Market,US Industry Plan,5370127.32,0.0,0.0,US Industry Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,ASEAN Market,Asean Plan,2823006.06,0.0,0.0,ASEAN Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,1996435.65,0.0,0.0,Australia/New Zealand Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,Americas,Canadian Market,Canada Plan,2375343.35,0.0,0.0,Canada Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,DACH Market,DACH Plan,11996027.76,0.0,0.0,DACH Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,France Market,France Plan,1738384.61,0.0,0.0,France Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Japan,Japan Market,Japan Plan,9601424.26,0.0,0.0,Japan Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,APAC,Korea Market,Korea Plan,49492.74,0.0,0.0,Korea Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",2712384.76,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Americas,US Federal Market,U.S. Federal Plan,2531239.12,0.0,0.0,US Federal Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,Americas,US Financial Service Market,U.S. Financial Plan,4615813.61,0.0,0.0,US Financial Service Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,Americas,US Top Market,U.S. Other Plan,-1069653.01,0.0,0.0,US Top Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Public Market,U.S. Public Plan,8059877.39,0.0,0.0,US Public Top Account Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Americas,US Public Market,U.S. Public Plan,3122702.3,0.0,0.0,US Public Top Account Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,EMEA,UKI Market,UK/Ireland Plan,4212366.75,0.0,0.0,UKI Region,
